stop_id,stop_name,stop_lat,stop_lon,district_name,population,pop_density_sqkm,daily_trips_count,avg_headway_secs
magazines.florists.guards,Oil Libya Gas Station - Sadat Square,29.841871,31.375374,,,,36,4630.25
breeding.adhesive.chains,Old 10th of Ramadan Station,30.148487,31.418085,,,,171,4648.421052631579
display.segregate.branched,Old 10th of Ramadan Station,30.148756,31.41924,,,,216,3314.8333333333335
instructs.quieter.anchovies,Olowwa Faris St - Bab Al Shaereyya,30.058397,31.259462,,,,423,5311.148936170212
bossy.guessing.rags,Om Al Masryeen Metro Station,30.00547,31.208727,,,,225,5218.56
coping.surface.toys,Om Al Masryeen Metro Station,30.00551,31.208849,,,,198,5111.0
waggled.puns.cult,Om Bayoumi,30.143345,31.251034,,,,81,7300.0
belt.interlude.images,Om Bayoumi Station,30.148525,31.251385,,,,54,8853.0
nags.prices.unwind,Om Bayoumi Station,30.149178,31.25189,,,,9,10226.0
films.sling.trudges,Om Khinan - Al Hawamdiya,29.912025,31.267132,,,,45,3382.6
subway.setting.variances,Om Khinan - Al Hawamdiya,29.912062,31.267258,,,,45,3382.6
fights.gliders.park,Omar Efendi - Ahmed Oraby St,30.063677,31.205362,,,,243,4465.37037037037
wedding.roofer.reporting,Omar Efendi - Ahmed Oraby St,30.063797,31.204277,,,,90,5234.3
fevered.trickles.nets,Omar Ibn Al Khattab Mosque - Matareya St,30.108007,31.303547,,,,108,3829.8333333333335
selection.dorm.cricket,Omar Ibn Al Khattab Mosque - Matareya St,30.107979,31.303406,,,,99,3969.818181818182
shuttled.dorms.offer,Ommal Square - 5th Settlement,29.997194,31.43215,New Cairo City,5712885.0,15000.0,9,300.0
shuttled.dorms.offer,Ommal Square - 5th Settlement,29.997194,31.43215,New Cairo City,5712885.0,15000.0,9,300.0
shuttled.dorms.offer,Ommal Square - 5th Settlement,29.997194,31.43215,New Cairo City,5712885.0,15000.0,9,300.0
shuttled.dorms.offer,Ommal Square - 5th Settlement,29.997194,31.43215,New Cairo City,5712885.0,15000.0,9,300.0
wished.dislodge.merit,Ommal Square - 5th Settlement,29.996891,31.432018,New Cairo City,5712885.0,15000.0,9,300.0
wished.dislodge.merit,Ommal Square - 5th Settlement,29.996891,31.432018,New Cairo City,5712885.0,15000.0,9,300.0
wished.dislodge.merit,Ommal Square - 5th Settlement,29.996891,31.432018,New Cairo City,5712885.0,15000.0,9,300.0
wished.dislodge.merit,Ommal Square - 5th Settlement,29.996891,31.432018,New Cairo City,5712885.0,15000.0,9,300.0
replenish.concerts.much,Opera House - Tahrir,30.043211,31.22704,,,,144,3997.875
slimming.motels.agree,Opera House - Tahrir,30.043356,31.226837,,,,108,3919.25
pulled.complies.cheeses,Orascom business - Anabeeb Al Petrol,30.133265,31.376635,,,,45,4836.2
comfort.geek.tidal,Oriental Weavers - Haram,30.01039,31.204151,,,,144,5690.125
paddock.commented.canal,Oriental Weavers - Haram,30.010527,31.204174,,,,135,5839.466666666666
struck.completed.chat,Oriental Weavers - Sheraton,30.107906,31.36574,,,,108,4339.25
usage.bloomers.organ,Oriental Weavers - Sheraton,30.108177,31.36552,,,,144,3248.9375
richer.treatment.vowed,Oriental Weavers - Shubra Al Kheima,30.122105,31.250263,,,,207,4627.04347826087
uppermost.tent.excellent,Othman Pedestrian Bridge - Ring Road,30.16331,31.3127,,,,180,2979.95
disengage.jams.shampoo,Othman Steps - Ring Road,30.162973,31.309877,,,,162,2597.6666666666665
stylists.monks.raft,Palace of Culture - Matareyya,30.11419,31.285294,,,,72,2918.5
visual.defrost.ridge,Palace of Culture - Matareyya,30.114285,31.285109,,,,99,3295.090909090909
chair.cattle.riverside,Palestine School - Ain Shams St,30.130417,31.322088,,,,126,4800.0
doted.elder.recording,Palestine School - Ain Shams St,30.130455,31.322243,,,,135,4582.0
quote.critic.notices,Palestine St - Ahmed Oraby St,30.127151,31.345236,,,,18,4738.0
squashes.router.grumbling,Panasonic - Abbas Al Akkad,30.065065,31.336784,,,,18,8060.5
timed.stutter.charts,Panasonic - Abbas Al Akkad,30.065115,31.337015,,,,18,8060.5
nanny.reveal.landed,Panorama October,30.074213,31.303896,,,,144,5641.4375
disgraced.difficult.noises,Paradise Al Shorouq Compound,30.152637,31.659683,,,,9,4734.0
swatting.engineers.croak,Paradise Al Shorouq Compound,30.152662,31.659834,,,,18,3048.0
chairing.mixed.clips,Pasta Factory Steps - Ring Road,29.98471,31.203974,,,,144,2425.125
graduated.again.untruth,Pasta Factory Steps - Ring Road,29.984543,31.204016,,,,135,2291.3333333333335
bedding.armed.eyepieces,Pepsico - Nasr City,30.03859,31.346518,,,,27,8010.333333333333
something.breezy.evoked,Pepsico - Nasr City,30.038555,31.346315,,,,36,7834.5
growl.squeaking.bright,Petroleum Square - Marg,30.149548,31.328136,,,,27,8514.333333333334
intention.stall.stand,Pizza Hut - Mostafa Al Nahas,30.05681,31.365112,,,,99,6724.818181818182
raven.sketching.touchy,Pizza Hut - Mostafa Al Nahas,30.056606,31.365126,,,,90,6388.2
assist.slyly.partly,Plaza Club - Obour,30.252203,31.463655,,,,9,300.0
spilled.originate.totals,Plaza Club - Obour,30.252476,31.463747,,,,9,300.0
composes.submits.privately,Police Academy - Abaseyya,30.069082,31.285023,,,,324,5475.027777777777
incensed.spades.loves,Police Academy - East,30.049847,31.442148,New Cairo City,5712885.0,15000.0,18,3075.5
incensed.spades.loves,Police Academy - East,30.049847,31.442148,New Cairo City,5712885.0,15000.0,18,3075.5
incensed.spades.loves,Police Academy - East,30.049847,31.442148,New Cairo City,5712885.0,15000.0,18,3075.5
incensed.spades.loves,Police Academy - East,30.049847,31.442148,New Cairo City,5712885.0,15000.0,18,3075.5
observers.eats.expecting,Police Academy - North,30.053429,31.4134,New Cairo City,5712885.0,15000.0,27,2150.3333333333335
observers.eats.expecting,Police Academy - North,30.053429,31.4134,New Cairo City,5712885.0,15000.0,27,2150.3333333333335
observers.eats.expecting,Police Academy - North,30.053429,31.4134,New Cairo City,5712885.0,15000.0,27,2150.3333333333335
observers.eats.expecting,Police Academy - North,30.053429,31.4134,New Cairo City,5712885.0,15000.0,27,2150.3333333333335
crust.loss.unclaimed,Police Academy - Ring Road,30.03742,31.404415,,,,63,2356.285714285714
fatigued.wounds.latest,Police Academy - Ring Road,30.03762,31.40368,,,,54,4129.5
game.undertone.reverses,Police Academy - Ring Road,30.037632,31.40387,,,,45,2117.8
rucksack.deferring.retailing,Police Hospital - Agouza,30.0512,31.21698,,,,207,3776.0434782608695
sourcing.hence.shipwreck,Police Hospital - Agouza,30.051373,31.217089,,,,207,3891.9565217391305
forum.lightbulb.cubs,Police Hospital - Al Shaheed Axis,30.038967,31.327826,,,,27,2187.6666666666665
ratty.yesterday.cookies,Police Hospital - Al Shaheed Axis,30.039034,31.32794,,,,27,2187.6666666666665
fidget.suspended.lunge,Police Hospital - Tayran St,30.038841,31.3315,,,,27,8010.333333333333
steer.flipper.rehearsed,Police Hospital - Tayran St,30.038773,31.331366,,,,36,7834.5
cured.surpasses.mime,Police Mosque - Salah Salem St,30.051956,31.276718,,,,117,2035.5384615384614
highways.subsystem.suffer,Police Mosque - Salah Salem St,30.0519,31.276798,,,,99,3274.6363636363635
conducted.masses.capacity,Police Station - 5th Settlement,29.997766,31.426624,New Cairo City,5712885.0,15000.0,18,300.0
conducted.masses.capacity,Police Station - 5th Settlement,29.997766,31.426624,New Cairo City,5712885.0,15000.0,18,300.0
conducted.masses.capacity,Police Station - 5th Settlement,29.997766,31.426624,New Cairo City,5712885.0,15000.0,18,300.0
conducted.masses.capacity,Police Station - 5th Settlement,29.997766,31.426624,New Cairo City,5712885.0,15000.0,18,300.0
portfolio.betrayed.scorch,Police Union Club,30.055428,31.27624,,,,72,1699.625
laminated.whoever.brochure,Port Said Square - Maadi,29.9613,31.262608,,,,18,1519.5
returns.prefect.nearing,Port Said Street - Al Sawah,30.107567,31.284,,,,144,3721.375
absorb.milkman.lung,Porto Cairo Mall,30.065744,31.42187,,,,81,4102.111111111111
reception.strictly.liver,Porto Cairo Mall,30.065487,31.42214,,,,63,4093.285714285714
octagonal.cashier.class,Postal Office - 1st Settlement,30.067,31.46181,New Cairo City,5712885.0,15000.0,9,670.0
octagonal.cashier.class,Postal Office - 1st Settlement,30.067,31.46181,New Cairo City,5712885.0,15000.0,9,670.0
octagonal.cashier.class,Postal Office - 1st Settlement,30.067,31.46181,New Cairo City,5712885.0,15000.0,9,670.0
octagonal.cashier.class,Postal Office - 1st Settlement,30.067,31.46181,New Cairo City,5712885.0,15000.0,9,670.0
defends.recording.mankind,Postal Services Office - Haram St,29.98453,31.13561,,,,18,8337.0
kettles.coach.sunblock,Postal Services Office - Haram St,29.98483,31.135843,,,,153,4225.882352941177
cassettes.hoping.tortoises,Public Taxes Mission - Nasr City,30.059431,31.345459,,,,54,2908.1666666666665
discloses.cubs.appealed,Public Taxes Mission - Nasr City,30.059456,31.345661,,,,54,2908.1666666666665
disband.consumed.haggling,QNB Bank - Haram Street,29.988789,31.146519,,,,171,5423.789473684211
tasters.daytime.surprised,QNB Bank - Haram Street,29.98867,31.146593,,,,99,6142.909090909091
puzzle.wedding.bulge,Qadry Basha - Al Sayeda Zeinab,30.03332,31.245604,,,,351,5426.871794871795
scouted.eternally.blown,Qadry Basha - Al Sayeda Zeinab,30.03323,31.245687,,,,405,5480.9111111111115
whirlpool.goodbyes.direction,Qalaa Bus Station,30.029772,31.257717,,,,351,4399.641025641025
mimes.teaspoons.snowboard,Qalaa Post Office,30.03049,31.25628,,,,9,3036.0
invoices.provider.mammals,Qalyoub Al Balad Bus Station,30.181292,31.207653,,,,54,2668.1666666666665
remake.chainsaw.poorly,Qalyoub Al Balad Bus Station,30.181356,31.20766,,,,63,2727.8571428571427
profiled.strong.sampled,Qalyoub Exit,30.149548,31.231804,,,,9,7140.0
copy.durations.single,Qalyub,30.181232,31.19986,,,,45,3106.6
blame.blush.hound,Qalyub District Court,30.18091,31.216993,,,,54,2668.1666666666665
roofed.mammoth.elsewhere,Qalyub District Court,30.180977,31.217005,,,,63,2727.8571428571427
wound.panning.dolly,Qalyub Exit - Cairo Alexandria Agriculture Road,30.146801,31.230234,,,,135,2805.6
paddocks.highlight.partners,Qalyub Exit - Ring Road,30.149168,31.228516,,,,45,3026.0
vans.overheard.massive,Qalyub Exit - Ring Road,30.148874,31.225325,,,,18,5053.0
positives.arranged.guesswork,Qalyub Specialized Hospital,30.180817,31.22172,,,,54,2668.1666666666665
riverside.bubbles.notifying,Qalyub Specialized Hospital,30.181154,31.2232,,,,63,2727.8571428571427
hairspray.engine.poodle,Qalyub Steps - Ring Road,30.1493,31.230368,,,,126,2857.3571428571427
wiggles.split.exonerate,Qalyub Steps - Ring Road,30.149168,31.230326,,,,54,3414.6666666666665
crusher.exists.defrost,Qasr Al Einy,30.029207,31.229782,,,,387,5104.511627906977
scatters.itself.officials,Qasr Orabi Furniture - Gamal Abdel Nasser,30.141256,31.397951,,,,27,7317.0
stay.butterfly.mini,Qasr Orabi Furniture - Gamal Abdel Nasser,30.14142,31.397877,,,,45,4836.2
submitted.exporters.archives,Qatar Ahli Bank - Tayaran,30.062454,31.32582,,,,90,7288.3
megawatt.nurse.sweeten,Qawmeya Steps - Ring Road,30.096333,31.199623,,,,54,3615.0
tumble.blesses.arranger,Qawmeya Steps - Ring Road,30.09639,31.199451,,,,54,2754.0
chains.estimated.flames,Qism El Hadayek Bus Station,30.094093,31.286324,,,,63,4963.285714285715
polka.mammoths.about,Qism El Hadayek Bus Station,30.093964,31.286217,,,,72,4501.625
remainder.glossed.wink,Qism El Marg,30.14926,31.340948,,,,90,1153.8
aliens.muffin.valid,Qobba Bridge,30.084255,31.295565,,,,198,6150.909090909091
otter.punchy.awaited,Qobba Bridge,30.084438,31.296179,,,,378,6317.238095238095
rungs.bothered.besotted,Qolali,30.060566,31.243015,,,,378,5618.547619047619
blunders.crafts.normal,Rabaah Al Adaweya Mosque,30.067259,31.324728,,,,54,5110.666666666667
ignore.tinsel.ample,Rabaah Al Adaweya Mosque,30.067305,31.32515,,,,189,4110.333333333333
profiled.rooks.opinion,Rabaah Al Adaweya Mosque,30.067457,31.324562,,,,243,4817.037037037037
sleepless.enhances.etchings,Rabaah Al Adaweya Mosque,30.067507,31.325165,,,,117,4873.923076923077
gather.middle.songbook,Radisson Hotel - Sheraton,30.106998,31.375214,,,,90,5604.7
torch.limits.looks,Radisson Hotel - Sheraton,30.107111,31.375408,,,,90,5604.7
singer.owes.directive,Radobis Cinema - Haram Street,30.006748,31.194588,,,,144,5690.125
chuck.atomic.valid,Ragab Sons - Al Magzar Mariouteya,29.977545,31.162785,,,,99,2839.909090909091
doing.journals.straddled,Ragab Sons - Al Magzar Mariouteya,29.977097,31.16226,,,,117,2629.3076923076924
trouser.ripples.intention,Ragab Sons - Al Magzar Mariouteya,29.976965,31.162163,,,,27,1504.6666666666667
painters.doubt.lump,Ragab Sons - Al Shabab Street - Obour,30.265488,31.477118,,,,9,300.0
access.locate.endearing,Ragab Sons - Gazaer St,29.975527,31.275873,,,,27,6832.0
reshaping.stated.marketing,Ragab Sons - Gazaer St,29.975555,31.27603,,,,36,5362.5
houseboat.sailor.tribune,Ragab Sons - Mahdy Arafa,30.054977,31.379784,,,,54,5835.666666666667
shiver.televise.ignoring,Ragab Sons - Mahdy Arafa,30.054998,31.379553,,,,36,3530.75
rainwater.decanter.seashell,Rahma Mosque - Ahmed Zomor,30.053095,31.332739,,,,63,6267.0
worksheet.examples.bolts,Rahma Mosque - Ahmed Zomor,30.053293,31.33272,,,,81,7195.555555555556
cosmetic.directive.metals,Ramses,30.061483,31.246998,,,,126,4027.5
divided.money.shadowing,Ramses,30.06066,31.246267,,,,504,6495.107142857143
exporters.croaking.cattle,Ramses,30.058985,31.244516,,,,261,4693.241379310345
facing.figs.joystick,Ramses,30.06259,31.243174,,,,9,958.0
hardens.reader.resettle,Ramses,30.061861,31.247044,,,,9,1683.0
stutter.acids.iteration,Ramses,30.061598,31.24614,,,,333,6181.945945945946
timidly.graph.treble,Ramses,30.061617,31.246288,,,,144,5354.75
workbench.typified.amount,Ramses,30.062534,31.243525,,,,45,3619.0
airbase.towers.bulletins,Ramses - Al Fath Mosque,30.061218,31.246954,,,,567,6238.587301587301
crumb.milk.delved,Ramses Extension - Northside,30.063955,31.297567,,,,252,4259.5
grapevine.words.supreme,Ramses Extension - Northside,30.06368,31.298397,,,,216,4687.5
cake.factually.fairness,Ramses Extension - Southside,30.050821,31.307524,,,,18,3167.5
dishing.skim.gravitate,Ramses Extension - Southside,30.05068,31.307346,,,,72,2159.375
published.craftsman.script,Ramses Extension - Southside,30.050438,31.307726,,,,27,6572.666666666667
crowns.formally.hiked,Ramses Language Schools - Khaloussi,30.078287,31.250034,,,,36,3675.5
pedicure.caged.milky,Ramses Language Schools - Khaloussi,30.078348,31.249996,,,,315,6109.371428571429
earlobe.fetching.mulls,Ramses Railway Station,30.06187,31.24814,,,,513,6413.6140350877195
pills.compiler.calculating,Ramses Railway Station,30.061956,31.248016,,,,567,5680.0952380952385
sandwich.houseboat.reforming,Real Estate Registration Mission - Shubra,30.074175,31.24804,,,,36,3675.5
spinning.incursion.decoding,Real Estate Registration Mission - Shubra,30.07419,31.247946,,,,315,6109.371428571429
locator.cools.diner,Red Crescent - Masaken Zainhom,30.02165,31.245596,,,,81,6760.888888888889
taster.district.flattered,Rehab Gate 13,30.06414,31.475153,New Cairo City,5712885.0,15000.0,9,6053.0
taster.district.flattered,Rehab Gate 13,30.06414,31.475153,New Cairo City,5712885.0,15000.0,9,6053.0
taster.district.flattered,Rehab Gate 13,30.06414,31.475153,New Cairo City,5712885.0,15000.0,9,6053.0
taster.district.flattered,Rehab Gate 13,30.06414,31.475153,New Cairo City,5712885.0,15000.0,9,6053.0
guesswork.shunts.against,Rehab Square,30.05463,31.475485,New Cairo City,5712885.0,15000.0,9,6053.0
guesswork.shunts.against,Rehab Square,30.05463,31.475485,New Cairo City,5712885.0,15000.0,9,6053.0
guesswork.shunts.against,Rehab Square,30.05463,31.475485,New Cairo City,5712885.0,15000.0,9,6053.0
guesswork.shunts.against,Rehab Square,30.05463,31.475485,New Cairo City,5712885.0,15000.0,9,6053.0
cheetahs.myth.grazes,Remaya Exit - Ring Road,30.0001,31.121758,,,,18,822.0
pronouns.inspects.spout,Remaya Exit - Ring Road,30.000244,31.121588,,,,18,822.0
pinks.nuzzling.generally,Reporters Club - Al Bahr Al Aazam,30.005512,31.217402,,,,18,2424.5
survive.dugouts.unframed,Reporters Club - Al Bahr Al Aazam,30.005447,31.21754,,,,27,2789.0
extremely.wriggled.greed,Research Institute of Ophthalmology - Giza,30.015724,31.216688,,,,90,4381.5
jabs.kilt.gold,Research Institute of Ophthalmology - Giza,30.015842,31.216574,,,,18,1979.5
protects.boat.illogical,Rimo Car - Ahmed Helmy St,30.078783,31.25575,,,,72,3704.875
card.makeovers.inefficient,Ring Road Entrance - Cairo Alexandria Agriculture Road,30.149086,31.22534,,,,54,2754.0
jammy.general.duties,Ring Road Entrance - Cairo Alexandria Agriculture Road,30.149412,31.233467,,,,126,2553.1428571428573
blocks.rave.miracles,Ring Road Entrance - Mansoureyya Road - Kafr Al Gabal,29.9548,31.154284,,,,18,1137.5
cleanser.chapels.about,Ring Road Exit - Mansoureyya Road - Kafr Al Gabal,29.95579,31.154083,,,,18,1137.5
incurs.aquatics.firm,Ring Road Steps 1 - 26th of July Mehwar,30.062,31.175514,,,,45,2477.8
closed.beam.functions,Ring Road Steps 2 - 26th of July Mehwar,30.061895,31.175503,,,,27,2872.0
outermost.puncture.decide,Ring Road Steps 2 - 26th of July Mehwar,30.062584,31.172712,,,,9,146.0
clasping.roadways.documents,River Transport Authority - Zahraa,29.998129,31.228434,,,,252,4060.285714285714
signified.pats.diagram,River Transport Authority - Zahraa,29.998611,31.228842,,,,162,3561.3888888888887
boost.nesting.worms,Rod Al Farag Metro Station,30.080694,31.24522,,,,324,5577.444444444444
hacksaw.sandbags.swatted,Rod Al Farag Metro Station,30.080673,31.24535,,,,378,6206.261904761905
commuting.songbook.page,Rod Al Farag Youth Center,30.075893,31.228775,,,,63,4546.0
dizziness.reviewed.divides,Rod Al Farag Youth Center,30.07534,31.228266,,,,180,4510.05
outermost.dips.hinders,Rotana Motors - Maadi,29.986393,31.278807,,,,63,6180.714285714285
sulky.birthing.atoms,Rotana Motors - Maadi,29.986486,31.27877,,,,72,5527.375
greyhound.parts.taster,Roushdy Pharmacy - Al Remaya,29.991081,31.130705,,,,117,5421.846153846154
garage.legroom.alongside,Roxy,30.093903,31.318336,,,,18,2290.0
minimums.ember.artist,Roxy,30.093601,31.314302,,,,54,4748.0
obliging.lame.imported,Roxy,30.093067,31.315264,,,,90,6297.4
shunts.leotard.jammy,Roxy,30.093355,31.31505,,,,207,6131.391304347826
successes.stolen.happening,Roxy,30.093689,31.314362,,,,9,1367.0
nitrogen.brambles.comedians,Roxy Bus Station,30.094984,31.316248,,,,18,3166.0
rebounder.ridiculed.anode,Roxy Bus Station,30.09464,31.316118,,,,90,6400.9
clicker.windpipe.frosted,Royal City Gate - Sheikh Zayed,30.033121,31.02865,,,,9,146.0
station.dreaming.romantics,Roz Al Youssef Magazine - Garden City,30.035107,31.233776,,,,261,5932.413793103448
burglars.hypnotist.agents,SM Library - Sherket Al Maadi St,29.985985,31.277199,,,,63,6180.714285714285
hazelnuts.kennels.pilots,SM Library - Sherket Al Maadi St,29.986086,31.277168,,,,72,5527.375
averts.trucked.duplicity,Saad Zaghloul Metro,30.036503,31.24037,,,,18,1096.0
fabric.firmer.science,Saad Zaghloul School - 15th of May,29.832794,31.38189,,,,9,2039.0
mandolin.prep.warthog,Saad Zaghloul School - 15th of May,29.8327,31.3823,,,,27,5222.0
onions.reception.gamer,Saad Zaghloul St - Anwar Al Sadat St,29.823698,31.373394,,,,36,5441.25
piglet.clincher.kickbacks,Saad Zaghloul St - Anwar Al Sadat St,29.823755,31.373163,,,,27,4941.666666666667
ascendant.norms.soccer,Sadat Academy - Maadi,29.959782,31.248505,,,,9,817.0
income.swerving.cleansed,Sadat Academy - Maadi,29.9596,31.248276,,,,81,6673.0
outlooks.describes.year,Sadat Academy - Maadi,29.959694,31.248653,,,,9,817.0
cable.edit.forgotten,Safeer Square - Heliopolis,30.097979,31.338531,,,,225,5016.36
starters.doubts.billiard,Safeer Square - Heliopolis,30.097534,31.338545,,,,225,4898.48
pizzas.sharpness.above,Saft Al Laban,30.031252,31.168247,,,,9,3633.0
saving.craftsmen.fights,Saft Al Laban Entrance North - Ring Road,30.033884,31.165339,,,,81,2991.5555555555557
fuse.vanished.visa,Saft Al Laban Entrance South - Ring Road,30.025583,31.164158,,,,99,3019.6363636363635
poppy.paddlers.quack,Saft Al Laban Exit South - Ring Road,30.033684,31.165369,,,,99,3102.2727272727275
streaks.outermost.forkful,Saft Al Laban Exit South - Ring Road,30.025545,31.163992,,,,81,2991.5555555555557
underway.reassured.silks,Saft Al Laban Steps - Ring Road,30.036602,31.168098,,,,99,3102.2727272727275
deeds.premiums.sums,Safwa Clinics - Obour,30.256203,31.467829,,,,9,300.0
heads.taxi.loafing,Safwa Clinics - Obour,30.256271,31.467705,,,,9,300.0
sides.adjusted.unleashed,Saint Fatima Square,30.105759,31.343866,,,,234,5080.884615384615
talents.compelled.ripen,Saint Fatima Square,30.105679,31.344116,,,,252,4816.0
minerals.addicted.spouting,Saint Teresa Metro Station,30.089268,31.2454,,,,369,6073.487804878048
similar.symphonic.various,Saint Teresa Metro Station,30.089262,31.2453,,,,369,5697.365853658536
recording.boil.contracts,Sakiat Mekki Metro Station,29.994568,31.209032,,,,135,5339.866666666667
stated.qualify.prefix,Sakiat Mekki Metro Station,29.994572,31.209177,,,,126,4835.357142857143
epidemics.game.costs,Sakkara Steps - Ring Road,29.97392,31.172482,,,,126,2431.285714285714
televise.sprouting.offhand,Sakkara Steps - Ring Road,29.97401,31.172268,,,,117,2048.769230769231
bluntly.screeches.mime,Salah Al Din Citadel - Salah Salem,30.025267,31.26173,,,,315,4772.685714285714
defenders.migrants.chambers,Salah Al Din Citadel - Salah Salem,30.025385,31.261654,,,,198,3541.681818181818
bends.sprayer.stereos,Salah Al Din Square - Heliopolis,30.095213,31.330282,,,,153,5141.411764705882
graced.sidelined.eaten,Salah Al Din Square - Heliopolis,30.095142,31.330309,,,,135,5721.733333333334
compiler.breeze.martini,Salam Alexandria,30.191721,31.419973,,,,18,5494.0
inhaled.directive.owned,Salam Alexandria Bus Station,30.178577,31.420866,,,,27,1309.3333333333333
kidney.popping.rudder,Salam Alexandria Bus Station,30.17852,31.420938,,,,18,1637.0
harps.diverged.rewarding,Salam Nahda,30.155378,31.40934,,,,117,3544.0
table.inherits.rationing,Salam Nahda,30.155474,31.409397,,,,108,3422.5833333333335
kilts.mixing.herring,Salama Afifi Street - Al Zawya Al Hamra,30.09554,31.266666,,,,108,3460.6666666666665
receiving.walled.held,Salama Afifi Street - Al Zawya Al Hamra,30.095463,31.266647,,,,81,3256.3333333333335
forehand.conducted.lists,Saleh Sobhy - 15th of May,29.842047,31.357906,,,,54,5144.0
shuffles.amplified.cabinets,Saleh Sobhy - 15th of May,29.842592,31.358164,,,,36,2933.75
unhappily.congratulations.nicer,Samir & Ali - Al Thawra Street,30.082613,31.342884,,,,18,3679.5
songbird.pushover.recent,Saqqara (Moroor),29.850912,31.24111,,,,18,1693.0
stole.overtones.bids,Saqqara (Moroor),29.85091,31.24164,,,,18,1693.0
sprouting.snooping.lifetimes,Saqqara Badrasheen Bus Station,29.850231,31.23129,,,,18,804.0
blotting.grumbles.rising,Saqr Quraish,29.986624,31.288809,,,,81,2633.6666666666665
display.debut.rounds,Saqr Quraish,29.986483,31.288752,,,,90,4532.9
gangs.plausible.valley,Saqr Quraish,29.986399,31.288485,,,,9,589.0
hatter.elbowing.thrillers,Saqr Quraish,29.985842,31.285795,,,,18,1946.0
howler.comically.force,Saqr Quraish,29.986092,31.288712,,,,153,2983.5882352941176
montage.riverbank.muddle,Saqr Quraish,29.986357,31.288998,,,,9,1097.0
runner.remarking.hints,Saqr Quraish,29.985199,31.286264,,,,54,6505.0
shepherdess.pits.tank,Saqr Quraish,29.985836,31.288576,,,,81,5039.666666666667
snowboard.collect.encrusted,Saqr Quraish,29.98587,31.285892,,,,9,822.0
width.testing.willpower,Saqr Quraish,29.986034,31.288458,,,,18,3278.5
upholds.parade.pokes,Saray Al Qobba,30.098005,31.307537,,,,63,3109.5714285714284
waistcoat.required.formal,Saray Al Qobba,30.09799,31.307371,,,,117,4251.2307692307695
answers.scrub.manager,Sayyed Al Abedeen Pharmacy - Cablat St,30.11381,31.29253,,,,18,4197.0
whirlwind.trickle.diplomas,Scoial Services School - Roxy,30.091349,31.309818,,,,18,6013.0
december.scatters.creamed,Seagull Iron - Bolak,30.06748,31.229347,,,,90,1539.2
positions.ankle.union,Seagull Iron - Bolak,30.067562,31.229425,,,,81,1671.5555555555557
openly.winks.crisis,Sednawy - Sudan St,30.038057,31.196566,,,,207,3802.8695652173915
trek.fuels.merge,Sednawy - Sudan St,30.038036,31.196451,,,,216,4154.5
different.stacks.spun,Sekat Hadid Al Mahager - Basateen,29.984303,31.271845,,,,108,2953.1666666666665
entertainer.unspoiled.butter,Sekket Al Waili,30.091593,31.280077,,,,90,4280.1
revision.stowing.subplot,Sekket Al Waili,30.09165,31.279657,,,,63,4476.714285714285
unloaded.garlic.headset,Sekket Al Waili Street - Kobry Al Qobba,30.087593,31.289814,,,,117,5922.2307692307695
magical.hobby.sneezing,Shabramant Bus Station,29.939842,31.195314,,,,36,659.0
munch.alien.stroke,Shabramant Bus Station,29.939383,31.194988,,,,18,1995.0
unguarded.book.engraving,Shahrazad Hall - Sawah,30.111885,31.284094,,,,99,3762.818181818182
dollars.waking.supporter,Shams Club - Alf Maskan,30.121387,31.342785,,,,225,5959.2
newly.perfumed.nimbly,Shams Club - Alf Maskan,30.121525,31.342604,,,,153,5750.529411764706
admiringly.fizzled.bagpipes,Shams Club Squash Courts,30.11749,31.36081,,,,9,5664.0
fine.claw.paces,Shams Club Squash Courts,30.117662,31.360947,,,,270,4864.366666666667
downsize.think.soccer,Shawerma Abu Mazen - Maadi,29.960434,31.250397,,,,36,8330.5
testers.rather.absorbing,Sheikh Al Balad - Ain Shams St,30.123812,31.318815,,,,99,5832.0
unlisted.wound.swept,Sheikh Al Balad - Ain Shams St,30.123829,31.318724,,,,81,6134.111111111111
rivals.ballooned.smile,Sheikh Ali Youssef School - Downtown,30.029987,31.233912,,,,117,4894.0
shocking.objective.breakaway,Sheikh Selim Institute - Arbean St,30.134434,31.31476,,,,99,1968.7272727272727
walked.windy.smiles,Shepheard Hotel,30.042263,31.231504,,,,288,6071.90625
mule.daylight.nametag,Sheraton Bus Station,30.105803,31.386398,,,,72,1955.75
destroyer.degree.bandstand,Sherket Al Maadi St - Gazaer St,29.985071,31.273645,,,,90,6376.1
frizz.vocally.reprints,Sherket Al Maadi St - Gazaer St,29.985058,31.27377,,,,27,6832.0
present.cabinets.arranger,Shobra - Banha Steps,30.149567,31.254063,,,,126,2553.1428571428573
underline.purified.splice,Shobra - Banha Steps,30.149712,31.25426,,,,144,3036.5625
column.attends.cools,Shooting Club Pedestrian Tunnel,29.983543,31.325731,,,,90,2277.3
irritable.swells.text,Shooting Club Pedestrian Tunnel,29.98335,31.325705,,,,9,5678.0
though.calm.react,Shooting Club Pedestrian Tunnel,29.983711,31.325745,,,,81,4133.555555555556
cleanser.steamed.paddle,Shubra Al Khaima City Authority,30.11991,31.242662,,,,54,3599.3333333333335
case.pods.rummage,Shubra Al Kheima,30.12328,31.245155,,,,54,6382.166666666667
