stop_id,stop_name,stop_lat,stop_lon,district_name,population,pop_density_sqkm
crunching.shipwreck.jigsaw,Sky Mart Mall - 1st Settlement,30.067867,31.451164,New Cairo City,5712885.0,15000.0
crunching.shipwreck.jigsaw,Sky Mart Mall - 1st Settlement,30.067867,31.451164,New Cairo City,5712885.0,15000.0
crunching.shipwreck.jigsaw,Sky Mart Mall - 1st Settlement,30.067867,31.451164,New Cairo City,5712885.0,15000.0
crunching.shipwreck.jigsaw,Sky Mart Mall - 1st Settlement,30.067867,31.451164,New Cairo City,5712885.0,15000.0
respects.slimmer.shun,Soap Factory - Marg,30.171812,31.345152,,,
hacksaw.asserts.bulky,Sobhy Hussein St - Moqattam,29.998299,31.327147,,,
rely.flitting.revival,Sobhy Hussein St - Moqattam,29.998503,31.326773,,,
steeped.amaze.city,Social Insurance Bureau - El Khanka,30.227083,31.363916,,,
joined.walks.verb,Social Insurance Bureau - Shubra Al Kheima,30.136131,31.27064,,,
feathers.piglets.full,Sonesta Hotel - Tayaran St,30.078936,31.318775,,,
instead.graphic.melts,Sonesta Hotel - Tayaran St,30.078842,31.318634,,,
client.collapsed.baguette,Souq Al Asr - Khalifa Al Mamoun,30.088058,31.309906,,,
relies.ratio.defectors,Souq Al Asr - Khalifa Al Mamoun,30.08817,31.309748,,,
union.impulsive.wired,Souq Bab Al Louk,30.04521,31.23972,,,
chase.geologist.nearing,South Cairo Electricity Distribution Co - Kerdasa,30.034996,31.099918,,,
clouds.forgives.lordship,South Cairo Electricity Distribution Co - Kerdasa,30.035053,31.099964,,,
dimension.skyrocket.fuels,Sphinx Square,30.059973,31.208063,,,
heartless.strays.curve,Sphinx Square,30.062052,31.207659,,,
leathers.cope.sweetly,Sphinx Square,30.060131,31.207727,,,
suffix.estuaries.panicking,Sphinx Square,30.06168,31.207418,,,
builders.corporate.caravan,Sports Cafe - Batal Ahmed St,30.053589,31.20565,,,
uniforms.nightfall.spires,Sports Cafe - Batal Ahmed St,30.053669,31.205774,,,
dumpling.trying.excellent,St Antony Church - Zahraa Al Maadi,29.969433,31.324057,,,
simulations.dragons.toasters,St Antony Church - Zahraa Al Maadi,29.969618,31.324062,,,
hires.gallons.roadblock,State Council - Dokki,30.036283,31.218552,,,
snowballs.koala.plank,State Council - Dokki,30.036324,31.218414,,,
aliens.tortoises.sound,Street 10 Steps - Ring Road,30.106262,31.20296,,,
void.staples.something,Street 10 Steps - Ring Road,30.106283,31.202766,,,
pines.plea.tonal,Street 29 - Al Hamd Square,29.99985,31.422531,New Cairo City,5712885.0,15000.0
pines.plea.tonal,Street 29 - Al Hamd Square,29.99985,31.422531,New Cairo City,5712885.0,15000.0
pines.plea.tonal,Street 29 - Al Hamd Square,29.99985,31.422531,New Cairo City,5712885.0,15000.0
pines.plea.tonal,Street 29 - Al Hamd Square,29.99985,31.422531,New Cairo City,5712885.0,15000.0
fulfilled.doctors.hidden,Sudan Street - Lebanon Square,30.059399,31.189949,,,
squabbles.outsiders.wrenching,Sudan Street - Lebanon Square,30.059406,31.19004,,,
double.flushes.mouths,Suez Bridge,30.080288,31.435501,,,
vented.rebounds.dupe,Suez Bridge - Ring Road,30.0802,31.435741,,,
parked.inhales.vibes,Suez Canal Bank - Shobra,30.073187,31.244999,,,
garlic.collects.motel,Sultan Abou Al Ela Mosque - Maspero,30.056337,31.230844,,,
hopes.myth.hypocrite,Sultan Abou Al Ela Mosque - Maspero,30.056225,31.230804,,,
slip.bloomers.frantic,Sun City Mall - Sheraton,30.103882,31.384287,,,
sweetened.melts.taxi,Sun City Mall - Sheraton,30.103954,31.384144,,,
minder.scratches.opened,Sun Mall,30.050423,31.392763,,,
friends.serenade.speeches,Swan Lake Compound - 5th Settlement,30.054367,31.442087,New Cairo City,5712885.0,15000.0
friends.serenade.speeches,Swan Lake Compound - 5th Settlement,30.054367,31.442087,New Cairo City,5712885.0,15000.0
friends.serenade.speeches,Swan Lake Compound - 5th Settlement,30.054367,31.442087,New Cairo City,5712885.0,15000.0
friends.serenade.speeches,Swan Lake Compound - 5th Settlement,30.054367,31.442087,New Cairo City,5712885.0,15000.0
pyramid.womanly.forehand,Syndicate Of Commercial Professions - Abbasseya,30.066784,31.294334,,,
sliding.lentil.revamping,Syndicate Of Commercial Professions - Abbasseya,30.066582,31.294127,,,
defenders.scar.headlines,Taaqa Gas Station - 15th of May,29.834192,31.356184,,,
partied.exactly.clenching,Taaqa Gas Station - 15th of May,29.834278,31.35593,,,
baseballs.plotting.anyone,Taawon Gas Station - Al Mataryaa,30.123241,31.301365,,,
pave.glitz.brittle,Taawon Gas Station - Al Mataryaa,30.122766,31.300568,,,
print.strongman.calculate,Taawon Gas Station - Al Mataryaa,30.122843,31.300657,,,
costs.envelope.voltages,Tabarak - Omar Al Mokhtar St,30.122538,31.297058,,,
wheat.jugs.gifted,Tabarak - Omar Al Mokhtar St,30.121536,31.297302,,,
available.exhaled.envy,Tabarak Children's Hospital - Nasr City,30.046406,31.32845,,,
bakers.rooms.wobbling,Tabarak Children's Hospital - Nasr City,30.046604,31.328613,,,
fists.jazz.turned,Tahrir Square,30.044655,31.236061,,,
trudges.hers.nags,Tahrir Square,30.044035,31.235695,,,
addicted.roses.yummy,Taki - Al Waili,30.059298,31.276402,,,
optimists.waggled.sensible,Taki - Al Waili,30.059246,31.276339,,,
doing.leathers.expiring,Talaat Harb Mall - Downtown,30.050495,31.24048,,,
terminal.elevates.vaccines,Talaat Harb Square - Downtown,30.047781,31.23868,,,
barbarian.birdcage.assess,Taqa Gas Station - Badrasheen,29.859373,31.27863,,,
competent.dish.breaches,Taqa Gas Station - Badrasheen,29.859903,31.27911,,,
hands.perusing.weeps,TechnoTex Clothes Co - 15th of May,29.817312,31.358702,,,
when.sandpaper.snacks,TechnoTex Clothes Co - 15th of May,29.817469,31.35875,,,
amicably.economies.ooze,Technological Center - Maadi,29.964636,31.26094,,,
gashes.insolvent.defaults,Technological Center - Maadi,29.964628,31.260841,,,
texts.stopped.tourist,Telecom Egypt Central - Almaza,30.086441,31.334944,,,
tomorrow.cosmetic.screen,Telecom Egypt Central - Almaza,30.08662,31.335049,,,
fuzz.dabbled.soccer,Teraat Al Gabal Street,30.101852,31.3057,,,
rave.package.cutback,Teraat Al Gabal Street,30.101713,31.305626,,,
romance.directive.special,Tereat Al Gabal St - Al Horeyya St,30.113407,31.31206,,,
announced.accusing.king,Tharwat Bridge - Saft El Laban,30.02756,31.201534,,,
enjoy.renders.chromatic,Tharwat Bridge - Saft El Laban,30.0274,31.201654,,,
garden.party.florists,Tharwat Bridge - Saft El Laban,30.027296,31.201706,,,
respects.surviving.lecturing,Tharwat Bridge - Saft El Laban,30.0275,31.201649,,,
concluded.nipping.audio,The Continental School - Obour,30.195063,31.460909,,,
easily.rush.look,The Continental School - Obour,30.195194,31.46101,,,
rejoiced.hound.tins,The Egyptian Lawyers Association,30.052374,31.237604,,,
blackbird.rescue.villager,The English School - Abu Bakr,30.101187,31.333122,,,
padlock.deranged.caskets,The English School - Abu Bakr,30.10089,31.332691,,,
conjured.retire.overpaid,The Good Shepherd Hospital,30.076738,31.245153,,,
flattens.bloomers.firework,The Good Shepherd Nuns,30.078138,31.24519,,,
keener.imperious.increased,The Platform Maadi,29.974354,31.234755,,,
system.tumblers.slot,The Platform Maadi,29.974386,31.23488,,,
greet.chip.jobs,Three Brothers Supermarket - Manial,30.015821,31.22227,,,
ounce.shoelaces.cove,Three Brothers Supermarket - Manial,30.015936,31.222256,,,
fashion.vowel.bids,Three Pyramids Hotel,30.000565,31.178139,,,
outfitter.view.lows,Three Pyramids Hotel,30.000706,31.178076,,,
pedicure.shins.postings,Tiles Workshop - Berak Al Khayam Rd,30.056458,31.160341,,,
avid.cookies.owned,Tolip - Zahraa Nasr City,30.051916,31.404387,,,
replayed.arose.interlude,Tolip - Zahraa Nasr City,30.051628,31.404638,,,
snips.scenes.agreement,Tolip Plaza,30.025322,31.46561,New Cairo City,5712885.0,15000.0
snips.scenes.agreement,Tolip Plaza,30.025322,31.46561,New Cairo City,5712885.0,15000.0
snips.scenes.agreement,Tolip Plaza,30.025322,31.46561,New Cairo City,5712885.0,15000.0
snips.scenes.agreement,Tolip Plaza,30.025322,31.46561,New Cairo City,5712885.0,15000.0
driving.snowy.centrally,Tolip Plaza - 5th Settlement,30.025606,31.465607,New Cairo City,5712885.0,15000.0
driving.snowy.centrally,Tolip Plaza - 5th Settlement,30.025606,31.465607,New Cairo City,5712885.0,15000.0
driving.snowy.centrally,Tolip Plaza - 5th Settlement,30.025606,31.465607,New Cairo City,5712885.0,15000.0
driving.snowy.centrally,Tolip Plaza - 5th Settlement,30.025606,31.465607,New Cairo City,5712885.0,15000.0
recruited.sank.tweed,Toman Bay St - Heliopolis,30.103365,31.314732,,,
knowledge.sporting.political,Tomwa - Abu Al Nomros,29.932976,31.255991,,,
taskbar.porch.surfaces,Tomwa - Abu Al Nomros,29.933035,31.256063,,,
conveying.pelting.short,Tora Prison - Autostrad,29.947107,31.28702,,,
reason.according.chucked,Tora Prison - Autostrad,29.946606,31.287176,,,
asserts.sings.shame,Tora Steps - Autostrad,29.95158,31.287321,,,
safe.gong.backdrop,Tora Steps - Autostrad,29.951576,31.287125,,,
monks.education.degree,Total Gas Station - Autostrad,29.982748,31.289143,,,
required.scored.crouches,Total Gas Station - Autostrad,29.982758,31.28943,,,
slim.dwarves.motivates,Total Gas Station - Autostrad,29.982737,31.289026,,,
zaps.lamp.arise,Total Gas Station - Autostrad,29.982756,31.289314,,,
fled.parked.displays,Total Gas Station - Autostrad Zahraa Al Maadi,29.95854,31.28749,,,
thousands.submit.costs,Total Gas Station - Autostrad Zahraa Al Maadi,29.95855,31.28734,,,
lakeside.replayed.making,Total Gas Station - Haram Marioteya,29.99099,31.15231,,,
often.ambushes.coats,Total Gas Station - Haram Marioteya,29.99085,31.152378,,,
appointed.debating.activism,Total Gas Station - Kattameya Entrance,29.983797,31.366215,,,
encrusted.warping.flopping,Total Gas Station - Kattameya Entrance,29.983522,31.366636,New Cairo City,5712885.0,15000.0
encrusted.warping.flopping,Total Gas Station - Kattameya Entrance,29.983522,31.366636,New Cairo City,5712885.0,15000.0
encrusted.warping.flopping,Total Gas Station - Kattameya Entrance,29.983522,31.366636,New Cairo City,5712885.0,15000.0
encrusted.warping.flopping,Total Gas Station - Kattameya Entrance,29.983522,31.366636,New Cairo City,5712885.0,15000.0
splints.received.activism,Total Gas Station - Kattameya Entrance,29.983631,31.366325,,,
erupt.masking.fluid,Total Gas Station Bassous - Ring Road,30.140024,31.206123,,,
snowy.thing.leaky,Total Gas Station Bassous - Ring Road,30.139954,31.206324,,,
camper.straying.decrease,Traffic Department Ain El Sira,30.014812,31.246943,,,
paths.consoles.decompose,Traffic Department Ain El Sira,30.014887,31.246954,,,
learning.gears.overjoyed,Triumph Hotel,30.086702,31.306011,,,
hers.factory.saved,Triumph Square,30.100857,31.343473,,,
royally.tailors.sheds,Triumph Square,30.100933,31.34302,,,
immediate.transcribes.this,Tuktuk Stop - 15th of May Bridge - Shubra Al Kheima,30.121626,31.250525,,,
pumpkin.switched.norms,Tuktuk Stop - 15th of May Bridge - Shubra Al Kheima,30.12162,31.25039,,,
composes.operated.vaulting,Twin Plaza,30.052885,31.43201,New Cairo City,5712885.0,15000.0
composes.operated.vaulting,Twin Plaza,30.052885,31.43201,New Cairo City,5712885.0,15000.0
composes.operated.vaulting,Twin Plaza,30.052885,31.43201,New Cairo City,5712885.0,15000.0
composes.operated.vaulting,Twin Plaza,30.052885,31.43201,New Cairo City,5712885.0,15000.0
language.weary.dissolves,Unknown Soldier (Al Gondi Al Maghool),30.064703,31.314491,,,
living.thudding.weeks,Unknown Soldier (Al Gondi Al Maghool),30.064566,31.314634,,,
wizards.food.legroom,Vehicles Administration - Salah Salem St,30.061493,31.284578,,,
worked.outhouse.moment,Vehicles Administration - Salah Salem St,30.061562,31.284456,,,
apprehend.backswing.guideline,Versay - Waili,30.10375,31.280584,,,
fairy.sharpness.quaking,Versay - Waili,30.103537,31.28065,,,
hides.foreheads.buggy,Victoria - Ahmed Helmy St,30.086847,31.255991,,,
tonic.slopes.greyhound,Victoria - Ahmed Helmy St,30.08715,31.25587,,,
coil.amount.pirates,Vitrac Square - 5th Settlement,30.011385,31.41438,New Cairo City,5712885.0,15000.0
coil.amount.pirates,Vitrac Square - 5th Settlement,30.011385,31.41438,New Cairo City,5712885.0,15000.0
coil.amount.pirates,Vitrac Square - 5th Settlement,30.011385,31.41438,New Cairo City,5712885.0,15000.0
coil.amount.pirates,Vitrac Square - 5th Settlement,30.011385,31.41438,New Cairo City,5712885.0,15000.0
guidebook.besotted.pelting,Vitrac Square - 5th Settlement,30.011192,31.413826,New Cairo City,5712885.0,15000.0
guidebook.besotted.pelting,Vitrac Square - 5th Settlement,30.011192,31.413826,New Cairo City,5712885.0,15000.0
guidebook.besotted.pelting,Vitrac Square - 5th Settlement,30.011192,31.413826,New Cairo City,5712885.0,15000.0
guidebook.besotted.pelting,Vitrac Square - 5th Settlement,30.011192,31.413826,New Cairo City,5712885.0,15000.0
bars.kilt.shield,Vodafone - Ahmed Al Zomor,30.04863,31.374516,,,
puddings.treetop.cringe,Vodafone - Ahmed Al Zomor,30.04843,31.374554,,,
hogs.voucher.lamplight,Vodafone - Awsim,30.122011,31.13932,,,
item.retract.adjuster,Vodafone - Imbaba,30.072039,31.209364,,,
invite.cookery.reclined,Vodafone - Zahraa Al Maadi,29.961956,31.303055,,,
unsettled.secretly.dote,Vodafone - Zahraa Al Maadi,29.961712,31.30303,,,
handicaps.deriving.hides,Wadi Al Nile Hospital - Matareya St,30.09909,31.299648,,,
tint.repay.woof,Wadi Al Nile Hospital - Matareya St,30.099112,31.299528,,,
mainland.sensibly.lame,Wadi Al Nile St - Nile Courniche,29.95426,31.25448,,,
weeks.purifier.glee,Wadi Al Nile St - Nile Courniche,29.954168,31.25443,,,
movements.gilding.vintages,Wadi Degla Sporting Club - Heliopolis,30.095068,31.382782,,,
noble.storming.jogged,Wadi Degla Sporting Club - New Cairo,30.052553,31.426704,New Cairo City,5712885.0,15000.0
noble.storming.jogged,Wadi Degla Sporting Club - New Cairo,30.052553,31.426704,New Cairo City,5712885.0,15000.0
noble.storming.jogged,Wadi Degla Sporting Club - New Cairo,30.052553,31.426704,New Cairo City,5712885.0,15000.0
noble.storming.jogged,Wadi Degla Sporting Club - New Cairo,30.052553,31.426704,New Cairo City,5712885.0,15000.0
punch.formally.dignitary,Wadi Degla Sporting Club - New Cairo,30.052345,31.42676,New Cairo City,5712885.0,15000.0
punch.formally.dignitary,Wadi Degla Sporting Club - New Cairo,30.052345,31.42676,New Cairo City,5712885.0,15000.0
punch.formally.dignitary,Wadi Degla Sporting Club - New Cairo,30.052345,31.42676,New Cairo City,5712885.0,15000.0
punch.formally.dignitary,Wadi Degla Sporting Club - New Cairo,30.052345,31.42676,New Cairo City,5712885.0,15000.0
mankind.shark.broadens,Wadi Hof Metro Station,29.879276,31.314032,,,
plant.bleaching.coaching,Wadi Hof Metro Station,29.878838,31.313166,,,
talkative.secretly.sofa,Wadi Hof Metro Station,29.879316,31.314125,,,
lads.deduced.each,Waei Islami Hospital - Mostorod,30.120516,31.285673,,,
operating.smashes.hired,Waei Islami Hospital - Mostorod,30.12037,31.285807,,,
summaries.agreed.nicely,Waei Islami Hospital - Mostorod,30.120123,31.286963,,,
wanting.beginning.feuds,Waei Islami Hospital - Mostorod,30.119967,31.28705,,,
invent.flop.pretty,Waha Garage - 10th District - Nasr City,30.040413,31.37895,,,
vouch.rehearsed.union,Waha Garage - 10th District - Nasr City,30.040493,31.378796,,,
abacus.grace.elbowing,Warraq Al Arab Bus Station,30.095581,31.214863,,,
lectures.outbound.tutored,Warraq Al Arab Bus Station,30.095724,31.21479,,,
unhappily.unfair.gazette,Wataneya Gas Station - Al Nasr Company,29.869751,31.305399,,,
aimlessly.bribing.wasp,Wataneya Gas Station - Autostrad Maadi,29.975727,31.290035,,,
quail.pampered.unwraps,Wataneya Gas Station - Autostrad Maadi,29.975721,31.289837,,,
scale.dislikes.crinkled,Wataneya Gas Station - Autostrad Maadi,29.975735,31.290129,,,
curable.bullion.diplomas,Wataneya Gas Station - Ring Road - Kattameya,29.98684,31.30891,,,
thumb.finally.alarmed,Wataneya Gas Station - Ring Road - Kattameya,29.98652,31.309383,,,
prayers.tolerable.clumped,Water Plant 1 - Asmarat,29.998314,31.33347,,,
bandaged.truffles.napkins,Water Plant 2 - Asmarat,29.997883,31.33205,,,
hardening.blend.cake,Water Plant 2 - Asmarat,29.997904,31.331915,,,
like.maddening.cornfield,Waterway Compound,30.041355,31.47503,New Cairo City,5712885.0,15000.0
like.maddening.cornfield,Waterway Compound,30.041355,31.47503,New Cairo City,5712885.0,15000.0
like.maddening.cornfield,Waterway Compound,30.041355,31.47503,New Cairo City,5712885.0,15000.0
like.maddening.cornfield,Waterway Compound,30.041355,31.47503,New Cairo City,5712885.0,15000.0
fights.inkjet.candy,Wax Museum - Helwan,29.85955,31.32625,,,
fortunate.coupler.novels,Wax Museum - Helwan,29.860022,31.326483,,,
cages.fade.blemishes,West Golf,29.999386,31.400913,New Cairo City,5712885.0,15000.0
cages.fade.blemishes,West Golf,29.999386,31.400913,New Cairo City,5712885.0,15000.0
cages.fade.blemishes,West Golf,29.999386,31.400913,New Cairo City,5712885.0,15000.0
cages.fade.blemishes,West Golf,29.999386,31.400913,New Cairo City,5712885.0,15000.0
suits.thrones.hamper,West Golf,29.999191,31.40061,New Cairo City,5712885.0,15000.0
suits.thrones.hamper,West Golf,29.999191,31.40061,New Cairo City,5712885.0,15000.0
suits.thrones.hamper,West Golf,29.999191,31.40061,New Cairo City,5712885.0,15000.0
suits.thrones.hamper,West Golf,29.999191,31.40061,New Cairo City,5712885.0,15000.0
brew.selection.stone,White Road - Rind Road,30.056694,31.176073,,,
plotting.sweeper.insulated,White Road - Rind Road,30.05666,31.1759,,,
alike.leans.walking,Windrose Academy,29.979734,31.351715,,,
uniform.neatly.guideline,Windrose Academy,29.979536,31.351593,,,
louder.hurray.relief,Wonder Land Mall - Abbas Al Akkad,30.048239,31.33923,,,
nods.coach.headrest,Wonder Land Mall - Abbas Al Akkad,30.04826,31.339441,,,
choppy.unites.ramps,Yousef Abbas St - Autostrad,30.066807,31.320755,,,
tuned.ratty.runways,Yousef Abbas St - Autostrad,30.06698,31.319702,,,
sushi.smooth.landlady,Youth Housing - Al Shorouq,30.16558,31.6475,,,
witty.compacts.emerald,Youth Housing - Al Shorouq,30.165722,31.64695,,,
deriving.engrossed.monitors,Zahraa,29.99813,31.228846,,,
daredevil.airstrip.powers,Zahraa Ain Shams Bus Station,30.137196,31.337414,,,
skidding.plea.vitals,Zahraa Ain Shams Bus Station,30.136753,31.337631,,,
showed.lunching.elevated,Zahraa Al Maadi Tunnel - Start,29.961538,31.289337,,,
dusts.lighters.shows,Zahraa Exit - Ring Road,29.991402,31.234106,,,
exist.skis.loom,Zahraa Exit - Ring Road,29.991581,31.234047,,,
fine.sleep.initiates,Zahraa Madinet Nasr,30.054674,31.413006,New Cairo City,5712885.0,15000.0
fine.sleep.initiates,Zahraa Madinet Nasr,30.054674,31.413006,New Cairo City,5712885.0,15000.0
